1 3.15956 0
2 3.14106 0.0184986
3 3.17279 0.0334782
4 3.18669 0.0274547
5 3.14592 0.0459822
6 3.13246 0.0398859
7 3.12184 0.0353437
8 3.12376 0.0306692
9 3.11882 0.0274953
10 3.11487 0.0249083
11 3.10409 0.0249779
12 3.08908 0.0272981
13 3.11512 0.0361746
14 3.12776 0.0357997
15 3.13711 0.0346137
16 3.13217 0.0327525
17 3.13738 0.0312024
18 3.14553 0.0305259
19 3.13661 0.0302188
20 3.15385 0.0334493
21 3.14862 0.0322427
22 3.15154 0.0308805
23 3.15255 0.0295244
24 3.14803 0.0286261
25 3.15645 0.0287191
26 3.1485 0.0287138
27 3.14387 0.0280155
28 3.14337 0.027001
29 3.14367 0.026055
30 3.14224 0.0252121
31 3.13908 0.0245897
32 3.13097 0.0251501
33 3.13161 0.0243845
34 3.13378 0.023755
35 3.13387 0.0230665
36 3.13501 0.0224452
37 3.13796 0.0220284
38 3.13387 0.021826
39 3.13139 0.021403
40 3.13191 0.0208674
41 3.1296 0.0204828
42 3.12943 0.0199899
43 3.13322 0.019883
44 3.13931 0.0203593
45 3.14044 0.0199333
46 3.14356 0.0197437
47 3.14406 0.0193255
48 3.14169 0.0190665
49 3.14221 0.0186805
50 3.14331 0.0183364
51 3.14206 0.018017
52 3.14573 0.018046
53 3.14657 0.0177217
54 3.14572 0.0174111
55 3.14276 0.0173463
56 3.14201 0.0170502
57 3.14078 0.0167931
58 3.14047 0.016504
59 3.13955 0.0162477
60 3.13796 0.0160536
61 3.13688 0.015825
62 3.13573 0.0156106
63 3.1372 0.0154311
64 3.14026 0.0154942
65 3.13753 0.0154959
66 3.13753 0.0152593
67 3.13492 0.015254
68 3.13453 0.0150332
69 3.13414 0.0148187
70 3.13472 0.0146169
71 3.13404 0.0144256
72 3.13568 0.014318
73 3.1352 0.0141286
74 3.13646 0.0139931
75 3.13954 0.0141434
76 3.13941 0.0139566
77 3.13826 0.0138218
78 3.13679 0.0137227
79 3.1432 0.0149867
80 3.14416 0.0148298
81 3.14501 0.0146701
82 3.14537 0.0144946
83 3.14424 0.0143638
84 3.14139 0.0144751
85 3.14008 0.0143634
86 3.14129 0.0142468
87 3.14167 0.0140873
88 3.14348 0.0140425
89 3.14374 0.0138864
90 3.14326 0.0137395
91 3.14353 0.0135902
92 3.14322 0.0134452
93 3.143 0.0133017
94 3.14333 0.0131637
95 3.14327 0.0130246
96 3.1436 0.0128923
97 3.14338 0.0127606
98 3.1423 0.0126761
99 3.14082 0.0126338
100 3.14078 0.0125069
