1 15.0782 0
2 15.0653 0.0128814
3 15.0323 0.0338554
4 15.0746 0.0485548
5 15.0581 0.0410538
6 15.0538 0.0337908
7 15.073 0.0343673
8 15.0305 0.05186
9 15.0258 0.0459722
10 15.0072 0.0451624
11 14.9819 0.0480128
12 14.9584 0.0497677
13 14.9741 0.0484032
14 14.9757 0.0448411
15 14.998 0.0473442
16 15.0028 0.0445451
17 14.9981 0.0421009
18 14.9961 0.039744
19 14.9942 0.037642
20 15.0063 0.0376847
21 15.0162 0.0372038
22 15.0134 0.035586
23 15.0115 0.034058
24 15.0029 0.0337015
25 14.9945 0.0334
26 14.9958 0.0321141
27 14.9981 0.0309905
28 14.9951 0.030017
29 14.9925 0.0290811
30 14.9957 0.0282781
31 14.9829 0.0301994
32 14.9852 0.0293332
33 14.9847 0.028435
34 14.9829 0.027643
35 14.9793 0.0270844
36 14.9865 0.0272892
37 14.9792 0.0275354
38 14.985 0.0274275
39 14.9849 0.0267151
40 14.9812 0.0263139
41 14.9739 0.0266702
42 14.9707 0.0262216
43 14.972 0.0256368
44 14.9783 0.0258342
45 14.9802 0.0253209
46 14.9767 0.0250067
47 14.9741 0.0246044
48 14.9695 0.0245235
49 14.9678 0.0240763
50 14.9641 0.0238856
51 14.9634 0.0234227
52 14.9693 0.0237232
53 14.9698 0.0232768
54 14.9696 0.0228433
55 14.9672 0.0225446
56 14.967 0.0221392
57 14.9689 0.0218258
58 14.9663 0.0215973
59 14.9743 0.0226617
60 14.9676 0.0232651
61 14.9659 0.022944
62 14.9723 0.0234713
63 14.9756 0.0233282
64 14.9785 0.023148
65 14.9765 0.0228797
66 14.9748 0.0225948
67 14.9779 0.0224738
68 14.978 0.0221411
69 14.9815 0.0220852
70 14.9822 0.021781
71 14.9794 0.0216519
72 14.9793 0.0213494
73 14.9765 0.0212474
74 14.9764 0.0209583
75 14.9773 0.020693
76 14.9782 0.0204412
77 14.9746 0.0204909
78 14.9777 0.020455
79 14.9811 0.0204789
80 14.9823 0.0202611
81 14.9798 0.0201648
82 14.983 0.0201645
83 14.9868 0.0202765
84 14.9834 0.020313
85 14.9826 0.0200914
86 14.9837 0.0198913
87 14.9811 0.0198345
88 14.9829 0.0196858
89 14.9857 0.019674
90 14.9844 0.019503
91 14.9835 0.0193075
92 14.9833 0.0190969
93 14.9851 0.0189703
94 14.9842 0.0187868
95 14.9852 0.0186157
96 14.984 0.0184641
97 14.9831 0.0182924
98 14.9882 0.018797
99 14.987 0.0186471
100 14.9892 0.0186016
