1 14.795 0
2 14.7391 0.0559067
3 14.9021 0.166179
4 14.8384 0.133656
5 14.9239 0.134313
6 14.9859 0.125936
7 15.0118 0.109542
8 15.0109 0.0948702
9 14.977 0.0902891
10 14.9828 0.0809651
11 14.9747 0.0736766
12 14.9831 0.0677778
13 14.9531 0.0691695
14 14.9595 0.064355
15 14.9445 0.0617528
16 14.9751 0.0653657
17 14.9948 0.0644577
18 15.0175 0.0648963
19 15.0134 0.0615261
20 15.0172 0.0584922
21 15.023 0.0559438
22 15.0354 0.0547627
23 15.0248 0.0534023
24 15.0166 0.0517833
25 15.0137 0.0497488
26 15.0165 0.0478776
27 15.019 0.0461351
28 15.0164 0.0445326
29 15.016 0.0429714
30 15.0141 0.0415569
31 15.0028 0.0417459
32 15.0057 0.0405223
33 15.0133 0.040005
34 15.0056 0.0395553
35 15.0037 0.0384595
36 15.0057 0.0374318
37 15.0079 0.0364709
38 14.999 0.0365987
39 14.9974 0.035681
40 14.9915 0.0352833
41 14.9999 0.0354317
42 15.0036 0.0347755
43 14.9996 0.034195
44 14.9947 0.0337641
45 14.9856 0.0342502
46 14.984 0.0335347
47 14.9825 0.0328461
48 14.9812 0.0321818
49 14.9861 0.0318905
50 14.9818 0.0315301
51 14.9817 0.030906
52 14.983 0.0303329
53 14.9816 0.0297867
54 14.9761 0.0297472
55 14.9814 0.0296738
56 14.9748 0.0298702
57 14.9748 0.0293415
58 14.9677 0.0296812
59 14.9679 0.0291747
60 14.9744 0.0293959
61 14.974 0.0289126
62 14.9737 0.028444
63 14.9753 0.0280357
64 14.9774 0.0276763
65 14.9824 0.0276893
66 14.9782 0.0275906
67 14.9772 0.0271939
68 14.9772 0.026791
69 14.982 0.0268325
70 14.9854 0.0266702
71 14.9874 0.0263688
72 14.9877 0.026002
73 14.9891 0.025681
74 14.9905 0.0253667
75 14.9906 0.0250266
76 14.9884 0.0247943
77 14.9878 0.0244768
78 14.9898 0.0242405
79 14.99 0.0239329
80 14.9913 0.0236683
81 14.9951 0.0236782
82 14.9937 0.0234336
83 14.9947 0.0231721
84 14.9951 0.0228976
85 14.9892 0.0233663
86 14.9891 0.0230932
87 14.9903 0.022859
88 14.9884 0.0226771
89 14.9885 0.022421
90 14.9881 0.0221737
91 14.9881 0.0219288
92 14.988 0.0216892
93 14.9854 0.0216128
94 14.9874 0.0214776
95 14.9876 0.0212508
96 14.9899 0.0211601
97 14.9903 0.0209434
98 14.9865 0.0210766
99 14.9878 0.0209042
100 14.9884 0.0207036
