0 -0.410302 0
1 -0.42999 0.0196879
2 -0.449587 0.0226545
3 -0.440671 0.0183331
4 -0.443843 0.0145508
5 -0.450026 0.0133932
6 -0.454774 0.0122748
7 -0.467534 0.0166079
8 -0.461287 0.0159233
9 -0.462454 0.01429
10 -0.459445 0.0132715
11 -0.462193 0.0124231
12 -0.452781 0.0148049
13 -0.452221 0.0137181
14 -0.45507 0.0130847
15 -0.454577 0.0122495
16 -0.452464 0.0116988
17 -0.454739 0.0112618
18 -0.461154 0.0124349
19 -0.467466 0.0133794
20 -0.467142 0.0127304
21 -0.469246 0.012319
22 -0.463132 0.0132643
23 -0.464819 0.0128112
24 -0.465025 0.0122898
25 -0.461657 0.0122787
26 -0.46055 0.0118669
27 -0.459933 0.0114519
28 -0.457837 0.0112471
29 -0.458762 0.0109051
30 -0.456975 0.0106979
31 -0.457948 0.0104038
32 -0.452284 0.0115658
33 -0.453507 0.0112869
34 -0.452074 0.0110529
35 -0.453751 0.0108715
36 -0.452663 0.0106294
37 -0.453758 0.0104037
38 -0.453927 0.0101349
39 -0.454229 0.00988288
40 -0.45362 0.00965803
41 -0.454704 0.00948731
42 -0.454587 0.00926478
43 -0.454292 0.0090566
44 -0.454894 0.00887351
45 -0.455551 0.00870333
46 -0.454617 0.00856722
47 -0.453428 0.00847078
48 -0.453059 0.00830431
49 -0.453339 0.00814135
50 -0.454447 0.00805666
51 -0.454682 0.00790372
52 -0.455826 0.00783707
53 -0.456346 0.00770809
54 -0.454408 0.00781077
55 -0.455914 0.00781648
56 -0.457465 0.00783323
57 -0.459094 0.00786741
58 -0.460172 0.00780776
59 -0.46031 0.00767777
60 -0.460563 0.00755506
61 -0.460809 0.00743628
62 -0.461074 0.00732212
63 -0.460944 0.00720798
64 -0.461511 0.0071188
65 -0.462078 0.00703301
66 -0.462656 0.00695135
67 -0.463108 0.00686325
68 -0.462481 0.00679203
69 -0.461982 0.00671292
70 -0.463577 0.00680715
71 -0.463593 0.00671196
72 -0.46416 0.00664357
73 -0.463284 0.00661142
74 -0.463977 0.00655939
75 -0.462922 0.00655791
76 -0.463314 0.00648399
77 -0.463989 0.00643588
78 -0.463407 0.00638053
79 -0.4616 0.00655419
80 -0.460954 0.00650493
81 -0.460464 0.00644378
82 -0.461137 0.00640113
83 -0.45884 0.00672852
84 -0.459465 0.00667822
85 -0.459003 0.00661626
86 -0.459328 0.00654782
87 -0.45818 0.00657409
88 -0.457558 0.00652948
89 -0.457446 0.00645748
90 -0.457918 0.00640351
91 -0.457965 0.00633369
92 -0.457713 0.00627028
93 -0.458214 0.0062234
94 -0.458786 0.00618411
95 -0.458291 0.00613938
96 -0.458482 0.00607875
97 -0.458064 0.00603084
98 -0.458245 0.00597234
99 -0.456957 0.00605101
