0.1 -1 0
0.2 -1 0
0.3 -0.999903 1.8862e-05
0.4 -0.99572 0.00022312
0.5 -0.97423 0.000346563
0.6 -0.934561 0.000357673
0.7 -0.891766 0.000275769
0.8 -0.847944 0.000127563
0.9 -0.804416 0.000217792
1 -0.761532 0.000181986
1.1 -0.720519 0.00011162
1.2 -0.682094 0.000146819
1.3 -0.646544 0.000120731
1.4 -0.613513 0.000134296
1.5 -0.582917 9.4436e-05
1.6 -0.55468 0.000124065
1.7 -0.528712 0.000118176
1.8 -0.50473 0.000107251
1.9 -0.482621 9.24013e-05
2 -0.461907 0.000141612
