0.1 1 0
0.2 1 0
0.3 0.999861 3.68301e-05
0.4 0.986783 0.00384172
0.5 0.890609 0.00676781
0.6 0.666372 0.00910332
0.7 0.45365 0.00538348
0.8 0.285276 0.00391544
0.9 0.205279 0.00177931
1 0.146155 0.00221704
1.1 0.111539 0.00120584
1.2 0.0869982 0.00135888
1.3 0.0714359 0.00101622
1.4 0.0584596 0.000926905
1.5 0.0496118 0.000823807
1.6 0.0435634 0.000578723
1.7 0.0393079 0.000602225
1.8 0.0336994 0.000597945
1.9 0.0291644 0.000344089
2 0.0266339 0.000444935
