
           8   -0.646318   -0.646344 0.000123322
           9   -0.644725   -0.646164 0.000201934
          10   -0.645599   -0.646107  0.00018947
          11   -0.647521   -0.646236 0.000211372
          12   -0.647113   -0.646309 0.000206004
          13   -0.645346   -0.646235 0.000203048
          14   -0.647046   -0.646293  0.00019663
          15   -0.645741   -0.646256 0.000186933
          16   -0.647402   -0.646328 0.000188483
          17   -0.645962   -0.646306 0.000178621
          18   -0.646924    -0.64634 0.000171965
          19   -0.646051   -0.646325 0.000163586
          20   -0.647774   -0.646398 0.000170703
           1   -0.614269   -0.614269           0
           2   -0.613387   -0.613828 0.000311693
           3    -0.61381   -0.613822 0.000207855
           4   -0.613661   -0.613782 0.000159744
           5   -0.613232   -0.613672 0.000161238
           6   -0.613082   -0.613573 0.000161598
           7   -0.612531   -0.613424 0.000195406
           8   -0.612491   -0.613308 0.000202835
           9   -0.612277   -0.613193 0.000210172
          10   -0.613298   -0.613204 0.000189418
          11   -0.614127   -0.613288 0.000189892
          12   -0.613327   -0.613291 0.000174096
          13   -0.613798    -0.61333 0.000165021
          14    -0.61291     -0.6133 0.000155942
          15   -0.613186   -0.613292 0.000145733
          16   -0.614115   -0.613344 0.000145415
          17   -0.612603     -0.6133 0.000143239
          18   -0.612772   -0.613271 0.000138254
          19   -0.613612   -0.613289 0.000132138
          20   -0.614536   -0.613351 0.000139471
           1   -0.582221   -0.582221           0
           2   -0.581257   -0.581739 0.000340825
           3    -0.58321   -0.582229 0.000460292
           4   -0.583158   -0.582461 0.000399575
           5   -0.581686   -0.582306 0.000348486
           6    -0.58337   -0.582483 0.000332429
           7   -0.581898     -0.5824 0.000295287
           8   -0.581248   -0.582256 0.000291368
           9    -0.58314   -0.582354 0.000275059
          10   -0.583014    -0.58242 0.000255338
          11   -0.582455   -0.582423 0.000232145
          12   -0.582563   -0.582435 0.000213093
          13   -0.581621   -0.582372 0.000205697
          14   -0.583842   -0.582477 0.000216153
          15   -0.583026   -0.582514 0.000204811
          16   -0.582907   -0.582538  0.00019348
          17   -0.583568   -0.582599 0.000191344
          18    -0.58274   -0.582607 0.000180874
          19   -0.582421   -0.582597 0.000171619
          20   -0.582967   -0.582616 0.000164033
           1   -0.553915   -0.553915           0
           2   -0.554979   -0.554447 0.000376181
           3   -0.554758   -0.554551 0.000264704
           4   -0.554504   -0.554539 0.000198788
           5   -0.555508   -0.554733 0.000235212
           6    -0.55435   -0.554669 0.000204504
           7   -0.555107   -0.554732 0.000184619
           8   -0.553991   -0.554639 0.000183281
           9   -0.554949   -0.554674 0.000166115
          10   -0.554473   -0.554653 0.000150711
          11    -0.55451    -0.55464  0.00013757
          12   -0.554396    -0.55462 0.000127605
          13   -0.554723   -0.554628 0.000118036
          14   -0.554803   -0.554641 0.000110266
          15   -0.553611   -0.554572 0.000122419
          16   -0.554577   -0.554572 0.000114768
          17   -0.554948   -0.554594 0.000110125
          18   -0.554326   -0.554579 0.000105008
          19    -0.55519   -0.554612 0.000104277
          20   -0.554016   -0.554582 0.000103227
           1   -0.529654   -0.529654           0
           2   -0.528042   -0.528848 0.000569928
           3   -0.528264   -0.528654   0.0004119
           4   -0.528929   -0.528722 0.000314618
           5   -0.529076   -0.528793 0.000259521
           6   -0.527588   -0.528592 0.000283531
           7   -0.529493   -0.528721 0.000270644
           8   -0.528802   -0.528731 0.000237001
           9   -0.528912   -0.528751 0.000211519
          10    -0.52837   -0.528713 0.000193763
          11   -0.528826   -0.528723 0.000176418
          12   -0.529778   -0.528811 0.000182287
          13   -0.529073   -0.528831 0.000169372
          14   -0.528674    -0.52882 0.000157645
          15    -0.52854   -0.528801 0.000148236
          16   -0.528272   -0.528768 0.000142616
          17   -0.528671   -0.528763 0.000134342
          18   -0.528573   -0.528752 0.000127291
          19   -0.527466   -0.528684 0.000137404
          20   -0.526786   -0.528589 0.000159983
           1    -0.50408    -0.50408           0
           2   -0.504906   -0.504493 0.000292177
           3   -0.504778   -0.504588 0.000209681
           4   -0.505014   -0.504695 0.000182326
           5   -0.504058   -0.504568 0.000185029
           6   -0.505573   -0.504735 0.000217182
           7   -0.504892   -0.504757 0.000187309
           8   -0.504905   -0.504776 0.000164798
           9   -0.504229   -0.504715   0.0001573
          10   -0.504468    -0.50469 0.000143498
          11   -0.504454   -0.504669 0.000132047
          12   -0.504178   -0.504628 0.000127213
          13   -0.504199   -0.504595  0.00012163
          14   -0.504512   -0.504589 0.000113087
          15   -0.504066   -0.504554 0.000110803
          16    -0.50512    -0.50459 0.000109374
          17   -0.505062   -0.504617 0.000106406
          18   -0.505066   -0.504642 0.000103378
          19    -0.50487   -0.504654 9.86266e-05
          20   -0.504933   -0.504668 9.46734e-05
           1   -0.482166   -0.482166           0
           2   -0.483201   -0.482683 0.000365998
           3   -0.482318   -0.482562 0.000263426
